Date,Maximum_temp,Mean_temp,Minimum_temp,cloud_cover,sunshine,global_radiation,snow_depth,Pressure,Precipitation
20150122,8.5,2.2,0,2,0.5,24,0,102020,0
20150123,7.4,2.1,-4.4,2,5.2,56,0,102510,2.8
20150124,9.2,0.8,-5.9,1,6.7,64,0,102570,0.2
20150125,9.9,3.9,-1.4,5,0,17,0,103010,0
20150126,9.8,5.9,1.9,5,0,17,0,102430,0.2
20150127,10.7,6.1,2.3,5,3.6,49,0,102650,0
20150128,7.4,7.7,4.7,5,0,18,0,100640,1
20150129,6.7,4.4,1.4,2,0,18,0,98600,1.6
20150130,5.2,3.9,1.1,4,0,19,0,97910,2
20150131,5.6,2.3,-0.7,5,0,19,0,98520,1.4
20150201,2.6,3.2,0.8,5,0,19,0,99980,0
20150202,4.4,-0.2,-3,1,0,20,0,100590,0
20150203,4.5,1.8,-0.8,5,0.5,28,0,100820,0
20150204,5.1,1.3,-1.9,5,1.5,39,0,101990,0.2
20150205,5.4,3.2,1.3,5,0,21,0,102590,0
20150206,5.4,2.6,-0.3,2,5.2,68,0,103100,0.2
20150207,8.9,2.7,-0.1,5,0,21,0,103630,0
20150208,9.9,5.2,1.5,2,6.2,76,0,103830,0
20150209,6.9,5,0.1,4,4.5,66,0,103460,0
20150210,5.4,5.4,3.9,8,0,23,0,103250,0
20150211,7.6,4.9,4.3,8,0,23,0,102490,0
20150212,9.2,5.7,3.8,7,0,24,0,102010,0.2
20150213,8.7,5.3,1.3,7,0,24,0,100360,7
20150214,9.5,6.3,3.9,7,0.3,31,0,100220,0.2
20150215,8.6,7.3,5,4,2.1,52,0,101350,0.2
20150216,9.2,4.2,-0.2,6,0,25,0,101620,5.6
20150217,10.7,5.7,2.1,1,9,106,0,103550,0
20150218,8.7,5.4,0,2,8.7,106,0,103720,0
20150219,7.2,6.4,4,6,0.8,41,0,102140,6.4
20150220,7.8,5.8,4.4,5,0.5,38,0,100610,1.8
20150221,10.1,4.6,1.3,5,3.2,68,0,100200,0.2
20150222,8.7,4,-2.1,3,1.6,53,0,100310,6.4
20150223,9.7,5.2,1.6,3,4.1,78,0,99200,1.2
20150224,12.3,6.5,3.3,3,4.9,86,0,100450,2
20150225,11.4,8.5,4.6,6,2.3,63,0,101510,0.6
20150226,9.9,9.3,7.1,6,0,30,0,101280,4.6
20150227,11.1,4.8,-0.4,2,8.5,118,0,101940,0
20150228,11.7,7.3,3.5,8,0,31,0,100830,1.8
20150301,9,9.2,6.7,3,5.3,105,0,99970,3.2
20150302,9.9,5.8,2.5,1,7.7,128,0,100810,0
20150303,10.9,6.3,2.7,2,5.7,111,0,101620,0
20150304,12.6,6.2,1.5,1,6.7,122,0,102960,0
20150305,13.2,6.1,-0.5,3,7.5,131,0,103900,0
20150306,16,8.7,4.2,3,7.8,135,0,103400,0
20150307,12.8,11,5.9,0,9.2,150,0,102520,0
20150308,10.6,9.7,6.5,4,3.1,90,0,102310,0.2
20150309,12.5,5.8,1,5,1.5,70,0,102520,0
20150310,13.9,7.9,3.2,0,9.1,154,0,102990,0
20150311,14.6,8.4,2.8,4,5.6,122,0,102880,0
20150312,11.6,9.8,4.9,3,7,138,0,102530,0
20150313,8.7,9.7,7.8,2,1.1,68,0,102310,0
20150314,7.3,5.8,2.8,5,3.7,105,0,103030,0
20150315,8.3,6.1,4.9,7,0,43,0,102790,2
20150316,12.7,6.3,4.3,6,0,44,0,102340,0.8
20150317,11.4,8.4,4,1,2.3,90,0,102500,0
20150318,7.9,7.4,3.4,2,8.7,165,0,103180,0
20150319,12.1,6.6,5.2,8,0,46,0,103300,0
20150320,8.1,8.4,4.7,6,4.9,127,0,102740,0
20150321,9.7,6.4,4.7,6,0.5,63,0,102580,0
20150322,12.2,6.9,4,3,7.7,162,0,102610,0
20150323,10.7,6.6,0.9,6,3.9,119,0,101610,2.8
20150324,10.3,7.7,4.6,5,2.6,102,0,101000,0.4
20150325,13,5.3,0.3,2,5.7,144,0,101140,5.4
20150326,13.1,8.3,3.5,5,3,110,0,100610,2.8
20150327,14.3,7.3,1.4,1,8.3,177,0,101960,0
20150328,13.9,10.5,6.7,7,0.1,57,0,101180,1
20150329,12.5,11.5,9,6,0,52,0,100000,3.8
20150330,13.4,8.9,5.2,4,3.7,125,0,100690,1.6
20150331,12.3,10.9,8.4,3,8.3,184,0,100810,0
20150401,11.9,8.2,4,4,4.6,140,0,102260,1.6
20150402,12.5,8.9,5.8,7,0.9,81,0,102050,1.8
20150403,10,9.7,6.8,8,0,55,0,101660,2.8
20150404,13.1,9.1,8.1,7,0.1,61,0,102220,0.2
20150405,17.4,9.4,5.7,6,1.5,96,0,102730,0
20150406,17.9,9.6,1.8,1,11.4,228,0,103200,0
20150407,18.5,10.8,3.7,1,11.5,231,0,103610,0
20150408,18,12.3,6.1,2,6.3,172,0,103260,0
20150409,21.3,11.6,5.2,1,9.7,215,0,102670,0
20150410,14.1,13.8,6.2,1,8.8,206,0,101760,0.4
20150411,18.3,11.6,9,3,7.8,195,0,101860,0.2
20150412,17.1,11.4,4.4,2,9.2,214,0,102600,0
20150413,22.2,12.6,8,5,2.7,125,0,103060,0.2
20150414,24.6,14,5.7,0,12.2,251,0,102520,0
20150415,17.7,16.7,8.7,0,12.3,254,0,101720,0
20150416,15.6,13.2,8.7,3,6.4,184,0,101550,0
20150417,15.1,12,8.4,2,7.2,196,0,102030,0
20150418,12.1,10.1,5.1,1,12.5,262,0,102750,0
20150419,18.8,8.5,4.8,6,3,136,0,102510,0
20150420,19.1,11.3,3.7,0,12.5,265,0,102950,0
20150421,16.5,11.9,4.6,0,13.3,276,0,103380,0
20150422,17.7,10.9,5.3,2,8.3,217,0,103010,0
20150423,18.3,11.9,6.1,3,8.6,222,0,102000,0
20150424,18.6,12.5,6.7,3,6.3,192,0,101150,2.4
20150425,11.2,14.9,11.1,7,2.3,129,0,100580,4.4
20150426,13.4,9.2,7.2,7,0,68,0,100790,0
20150427,14.1,8.5,3.6,1,7.5,212,0,101160,0
20150428,14.1,8.6,3.1,2,11,259,0,101680,0.4
20150429,15.9,10.5,6.8,4,4.4,168,0,101320,1.8
20150430,13.6,10,4.1,2,9.8,246,0,101140,0
20150501,15.7,9.8,5.9,5,4.4,171,0,101060,0
20150502,20.3,11,6.2,6,0.7,98,0,100910,3.2
20150503,18.9,14.7,9.1,7,3.3,154,0,99810,0
20150504,16.4,15,11.1,5,6.9,212,0,100160,7
20150505,14.8,14.3,12.2,6,4.7,179,0,99510,3.6
20150506,17.6,11.5,8.1,6,5.4,191,0,100430,3.4
20150507,16.7,13.1,8.5,5,5.5,193,0,101560,0
20150508,19.3,12.3,7.9,7,0.1,81,0,101310,0.2
20150509,19.4,15.3,11.3,4,5.7,198,0,101600,0
20150510,21.6,14,8.6,4,7.5,226,0,102300,0
20150511,18.2,16.4,11.1,4,5.6,198,0,101790,0.2
20150512,20.1,14.3,10.3,3,9.3,252,0,101930,0
20150513,11.3,13.1,6,1,14,313,0,101900,0.2
20150514,15.6,10.2,9.1,7,0,77,0,101270,13.8
20150515,18.8,11.7,7.7,6,5.7,203,0,102110,0
20150516,17.7,14.9,11,4,10,265,0,102410,0
20150517,15.8,12.1,6.4,3,8.8,250,0,102460,0.2
20150518,14.7,12.4,9,5,5,193,0,100680,1.2
20150519,16,11,7.2,3,8,240,0,100530,2.6
20150520,20.4,10,4,3,7.9,239,0,101710,0
20150521,19.6,12.9,5.3,1,13.5,315,0,102590,0
20150522,17.7,13.5,7.4,6,3.5,169,0,102530,0
20150523,20,15.3,12.9,6,4.6,189,0,102440,0
20150524,16.7,16,12,6,5.1,198,0,102000,0.2
20150525,19.7,12.8,8.9,6,2.7,156,0,101980,0
20150526,20.3,14.5,9.3,2,8.5,251,0,102370,0
20150527,18.1,13.8,7.3,1,9.7,269,0,102250,0
20150528,14.6,14.8,11.5,3,8.7,255,0,101450,0
20150529,18.6,11.9,9.2,4,4.1,183,0,100900,2.6
20150530,16.3,12.6,6.6,3,8.4,252,0,101350,2.8
20150531,16.5,13.5,10.6,6,1.7,136,0,100780,0.4
20150601,20.1,12.1,7.6,4,4.1,186,0,101240,0.6
20150602,20.4,15.4,10.7,7,1.6,135,0,100510,0
20150603,23.6,15.8,11.1,3,9.1,264,0,102120,0
20150604,24.4,16.1,8.5,0,14.4,333,0,102390,0.8
20150605,20.5,19.6,14.7,3,5.3,208,0,101580,0
20150606,20.4,14.5,8.4,1,12.3,308,0,102480,0
20150607,18.9,14,7.5,0,13.1,318,0,103150,0
20150608,15.7,14,9.1,4,6.4,226,0,103320,0
20150609,19.2,11.4,7.1,5,2.5,157,0,103290,0
20150610,24.7,14.3,9.4,4,7.2,239,0,102830,0
20150611,25.4,17.1,9.5,0,13.9,329,0,101880,0
20150612,20,19.2,12.9,3,1.2,127,0,100910,0.4
20150613,18.1,17.4,14.7,7,0.9,119,0,100900,0
20150614,20.7,15.3,12.4,7,0.3,99,0,101370,0.2
20150615,24.5,16,11.2,5,5.2,208,0,102200,0
20150616,26.1,16.9,9.2,3,6.5,229,0,102540,0
20150617,22.1,18.9,11.7,4,3.4,176,0,102290,0
20150618,22.1,18.1,14,3,10.3,284,0,102080,0
20150619,20.4,16.7,11.3,3,9.1,267,0,102180,0
20150620,21.2,16.7,12.9,6,0.1,89,0,102090,2.6
20150621,18.4,17.6,14,5,3.6,180,0,101610,5.8
20150622,21.3,14.7,10.9,6,3.6,180,0,101110,0.2
20150623,24.4,16.6,11.8,5,3.8,183,0,101780,0
20150624,25.2,18.4,12.4,3,6.3,226,0,102050,0
20150625,27.7,18.5,11.8,2,9.5,273,0,102120,0
20150626,25.1,20.6,13.5,3,4.8,201,0,101700,0
20150627,21.4,18.4,11.7,2,8.8,263,0,101940,0
20150628,25.9,18.4,15.3,4,2,147,0,101950,1.6
20150629,32.5,19.6,13.3,4,13,318,0,102180,0
20150630,36.7,23,13.4,0,14.7,339,0,101860,0
20150701,26.2,28.7,20.7,5,10.4,284,0,101180,0
20150702,27.2,21.8,17.4,4,5.4,210,0,101870,0
20150703,27.2,20.1,13,4,11.7,300,0,102310,9.4
20150704,24.7,22.2,17.1,6,11.8,301,0,101780,0
20150705,23.7,19.3,13.8,4,5.1,204,0,101780,0
20150706,24.3,18.1,12.4,1,9,263,0,101840,0
20150707,21.5,19.7,15.1,3,6.4,225,0,100930,0.2
20150708,23.1,17.6,13.6,6,2.3,151,0,101170,0.4
20150709,26.7,17,10.9,1,13.7,323,0,102250,0
20150710,26,19.9,13,3,12.2,304,0,101960,0
20150711,22.6,20.2,14.4,4,11.8,298,0,101660,0.8
20150712,20.8,18.9,15.1,7,0.2,92,0,101690,4.4
20150713,22.9,18.6,16.3,7,0,78,0,101510,1
20150714,22.5,19.9,16.8,8,0.5,103,0,101710,2.4
20150715,25.3,19.8,17.1,7,1.1,121,0,101820,0
20150716,25.1,20.1,14.9,5,1.9,140,0,101570,6.8
20150717,23.6,20,14.9,4,5.1,200,0,101160,0
20150718,24.9,17.9,12.1,4,10.6,279,0,101630,0.8
20150719,24.7,19.4,13.9,5,10.4,275,0,101060,0.2
20150720,26.5,19.4,14,7,0.4,98,0,100990,0
20150721,23,19.9,13.2,2,10.5,275,0,101240,0
20150722,22.4,18.8,14.5,6,6.3,216,0,101500,0.4
20150723,16.5,16.9,11.4,5,4.7,190,0,101730,0
20150724,21.7,16.2,15.8,8,0,75,0,100970,37.6
20150725,19.1,16.6,11.4,5,9.4,258,0,101270,1.6
20150726,20.9,15.6,12.1,8,0.1,83,0,100540,5.6
20150727,20.8,16.8,12.6,8,1.2,118,0,100040,0
20150728,20.3,16.9,12.9,6,5.2,195,0,100600,0
20150729,20.3,15,9.7,6,4.1,176,0,101140,0.2
20150730,22.7,15.3,10.2,4,8.1,236,0,101830,0
20150731,21.5,15.7,8.7,2,10.1,261,0,101840,0
20150801,26.2,15.5,9.4,2,7.4,224,0,101660,0
20150802,25.1,19.2,12.2,3,11.9,282,0,101650,0
20150803,22.4,20.4,15.6,5,2.3,139,0,101070,0
20150804,22,17.9,13.4,5,6.4,207,0,101310,0
20150805,23.9,18.4,14.8,8,0.9,106,0,101340,4.2
20150806,24.8,18.8,13.7,5,6.2,202,0,101280,0
20150807,26.6,18.7,12.5,5,9.8,250,0,101790,0
20150808,26.6,20.6,14.5,2,9.5,245,0,102270,0
20150809,22.7,19.6,12.5,2,11.7,271,0,102030,0
20150810,21.3,19.9,17,7,0.9,103,0,101730,0
20150811,23.4,17.6,13.9,8,1.6,119,0,102020,1.8
20150812,20.3,19.2,15,6,3.2,149,0,102290,0
20150813,21.3,18.2,16.1,8,0,67,0,101440,7.4
20150814,20.7,19.4,17.4,8,0.4,86,0,100600,1.4
20150815,20.8,17.5,14.2,7,5.3,180,0,101240,0
20150816,22.1,16.1,11.3,7,3.4,149,0,101710,0
20150817,19.5,17.7,13.3,6,6.5,195,0,101750,0
20150818,20.9,16.8,14.1,8,0,64,0,101470,0.2
20150819,21.1,17.2,13.4,7,2.5,131,0,101720,6.6
20150820,26.5,18.1,15.1,8,0.4,82,0,101950,0
20150821,30.7,22.2,17.9,5,8,210,0,101960,0
20150822,21.5,22.9,15,3,9,221,0,101370,0
20150823,17,19.7,17.8,3,3.7,148,0,100250,5.4
20150824,19,14.8,12.5,8,0,61,0,99960,11.4
20150825,19.9,15.1,11.2,6,3.5,142,0,100790,5.6
20150826,19.6,17,14.1,6,3.4,140,0,100420,51.6
20150827,21.1,16.6,13.5,6,2.9,131,0,100720,0
20150828,22.3,16,10.9,3,8.8,210,0,101630,0
20150829,20.8,18.2,14.1,7,3.5,138,0,101980,3.2
20150830,16,18.2,15.6,8,1,91,0,101740,14
20150831,19.2,15.2,14.3,8,0,57,0,101380,4
20150901,19,16.3,13.4,7,3.1,124,0,101780,0.2
20150902,16.4,14.3,9.5,5,5.5,156,0,101780,0
20150903,16.6,13,9.6,7,1.5,95,0,101620,0
20150904,16.3,13.7,10.7,7,1.5,95,0,101780,0.6
20150905,19.9,12.6,8.9,5,0.8,80,0,102190,0
20150906,19.3,12.8,5.7,1,11.6,216,0,102850,0
20150907,16.5,13.9,8.4,1,9.8,197,0,103060,0
20150908,19.7,13.3,10.1,7,1.4,89,0,102810,0
20150909,21.2,16.2,12.7,6,2.1,100,0,102280,0.4
20150910,22.3,16.5,11.8,0,11.9,212,0,102050,0
20150911,21.5,17.1,11.8,3,10,192,0,101450,0.4
20150912,20,18.3,15,6,4.9,135,0,100770,0
20150913,19.8,15,10,7,2.3,99,0,100570,10.2
20150914,19.9,15.8,11.8,6,3.1,110,0,99460,1
20150915,16,15.1,10.3,6,1.1,78,0,99580,0.4
20150916,18.5,13.3,10.5,8,0.1,53,0,98870,19
20150917,19.5,13.8,9.1,5,7.3,155,0,99980,0
20150918,19.6,15.6,11.7,5,2.4,96,0,101120,9.6
20150919,20.2,15.2,10.7,3,8.1,160,0,102480,0
20150920,14.8,14.7,9.1,2,7.5,152,0,102480,0
20150921,15.3,13.9,12.9,7,0.3,56,0,101190,5.8
20150922,17.4,12,8.6,6,0.7,64,0,100230,0.2
20150923,18.7,12.7,7.9,4,6.2,134,0,101180,2
20150924,17.9,15.7,12.6,6,5.3,124,,101430,0
20150925,18,13.2,8.5,2,7.3,142,0,102290,0.2
20150926,19.3,12.4,6.7,3,8.4,151,0,102880,0
20150927,18.4,13.6,7.8,2,8.5,150,0,103370,0
20150928,19.1,13.7,9,1,10,161,0,103640,0
20150929,18.7,14.8,10.4,1,8.9,150,0,103480,0
20150930,18.8,14.2,9.7,0,10.7,163,0,103280,0
20151001,19,14.1,9.3,1,10.6,160,0,103100,0
20151002,16.7,13.8,8.6,0,10.5,158,0,102450,0
20151003,18.2,12.5,8.3,4,2.9,86,0,101550,0
20151004,17.4,12.7,7.1,3,8.1,135,0,101380,0.4
20151005,19.4,14.3,11.1,8,0,36,0,100440,11
20151006,16,17.1,14.7,7,2.3,76,0,99690,5.4
20151007,17.2,15,13.9,8,0.2,42,0,100890,0
20151008,17.6,11.7,6.2,5,6,110,0,102120,0.2
20151009,16.2,12.1,6.6,2,6.3,111,0,102280,0
20151010,15.8,12.1,8,6,0.1,38,0,102000,0
20151011,14.3,12.7,9.5,8,5.4,101,0,101740,0
20151012,13.1,11.1,7.8,5,5.4,99,0,101960,0
20151013,13.6,10.4,7.6,6,3.2,78,0,102340,0
20151014,13.2,9.6,5.6,4,5.3,96,0,102320,0.6
20151015,13.9,11.2,9.1,7,1.7,60,0,102140,0
20151016,12.8,12.2,10.5,8,0.1,34,0,102170,0
20151017,15.7,11.7,10.5,8,0,30,0,102040,0
20151018,14.3,13.3,10.9,7,2.5,66,0,102100,0.4
20151019,16,12.8,11.3,7,0,29,0,102480,0.2
20151020,15.1,12,8,4,3.4,72,0,102660,3.8
20151021,14.3,11.8,8.5,8,0,28,0,101790,1.6
20151022,13.7,12.5,10.6,8,0,27,0,101720,0.2
20151023,13.9,12,10.3,8,0,27,0,102090,0
20151024,12,12.7,11.4,7,0,26,0,101520,3.4
20151025,17.1,8,4,1,5.5,83,0,102470,0
20151026,18.8,11.2,5.3,5,5.5,82,0,101480,0
20151027,16.4,14.9,10.9,7,2.4,56,0,100930,4.8
20151028,15.5,13.9,11.4,5,1.7,49,0,100750,0.2
20151029,16.3,12.1,8.7,7,0.1,27,0,101210,7
20151030,18.3,13.9,11.4,8,0,24,0,101790,0.4
20151031,13,14.1,9.9,4,5,73,0,102230,0.2
20151101,13.5,9.7,6.3,8,2.5,53,,102850,0.2
20151102,13.3,10.7,7.9,4,1.9,47,0,102410,0
20151103,15.1,11.2,9.1,7,0,22,0,101570,3
20151104,15.7,13,10.8,8,0,22,0,101370,0.6
20151105,17.5,13.8,11.8,8,0,21,0,101260,2.4
20151106,17.1,15.6,13.6,7,0,21,0,101470,3.2
20151107,16.3,15.4,13.7,6,0.1,24,0,101830,7.6
20151108,15.5,11.8,7.3,7,0,20,0,102040,0.4
20151109,16.5,12.4,9.3,5,0.2,25,0,102090,0
20151110,15.4,14.2,11.8,8,0,19,0,102180,0
20151111,16.3,14.5,13.6,8,0,19,0,102130,0
20151112,12,13.4,10.5,5,2.1,42,0,102040,0.6
20151113,15.2,10.4,8.8,3,2.9,47,0,102080,1.2
20151114,16.4,11.1,6.9,6,0,18,0,102170,6.8
20151115,14.1,12.6,8.7,8,0,18,0,101250,0
20151116,16.3,13.2,12.2,7,1.2,33,0,100940,2.8
20151117,15.5,13.9,11.5,8,0,17,0,100380,3.6
20151118,12.1,13.1,10.7,5,2.8,43,0,101090,1
20151119,9.8,11.2,10.2,8,0,17,0,101310,2.2
20151120,6.2,8.8,7.8,6,1.9,36,0,100850,1.8
20151121,6.7,4,1.7,5,3.6,46,0,100720,0.2
20151122,10,2.7,-1.4,4,3.8,47,0,101560,0
20151123,9.8,4.6,-0.8,6,2.5,39,0,102370,4.4
20151124,10.4,5.6,1.4,7,0,16,0,101220,0.6
20151125,11.4,7.9,5.4,6,0.2,19,0,101220,0
20151126,14.1,9.5,7.6,7,0.5,22,0,101870,0
20151127,10.9,10.7,7.3,8,0.1,17,0,101120,1.2
20151128,13.3,6.7,2.5,4,1.4,29,0,101130,0.6
20151129,13.4,8.8,4.2,7,0,15,0,100870,2.2
20151130,14.3,10.8,8.2,8,0,14,0,101560,1.6
20151201,13.5,11.8,9.3,8,0.5,20,0,102240,0
20151202,13.7,12.7,11.8,7,1.1,24,0,102270,0
20151203,13,12.8,11.8,8,0,13,0,101920,2.4
20151204,13.9,9.3,5.6,5,4.5,43,0,102490,0
20151205,14.4,10.4,6.8,8,0,13,0,101920,0
20151206,14.4,13.1,11.8,8,0.2,16,0,101680,0.2
20151207,13.6,13.4,12.3,4,0.8,21,0,102370,2
20151208,12.2,12.2,10.8,4,1.9,28,0,102190,0.6
20151209,12.7,8.1,4,2,5.5,45,0,103260,0
20151210,11.2,9.4,6.1,8,0.1,14,0,102470,4.4
20151211,13.6,10,8.7,7,0,12,0,102180,0.2
20151212,10.4,9.3,4.9,8,0,12,0,101850,1.8
20151213,10.9,8.3,6.1,7,0,12,0,101830,0
20151214,13.5,8.2,5.4,8,0,12,0,101620,0.4
20151215,15.2,10.7,7.8,8,0,12,0,101630,5
20151216,15.5,13.1,10.9,8,0.9,21,0,101800,0
20151217,15.6,13.6,11.7,5,0,12,0,101650,0
20151218,16.4,13.3,11,7,0.6,19,0,101820,0
20151219,13.1,14.3,12.1,7,1,22,0,101220,0
20151220,14.6,12.6,12,6,0,12,0,101050,1.4
20151221,15,10.6,6.5,5,0.5,18,0,101460,2
20151222,12.5,11.5,8,8,0,12,0,101300,4.4
20151223,13.3,10.5,8.4,3,4.8,41,0,101850,0
20151224,14.7,11,8.6,5,1.3,24,0,101320,2
20151225,15.2,10,5.2,7,0,12,0,101970,1.8
20151226,14.8,12.1,8.9,8,0,12,0,101820,0.2
20151227,13.4,14,13.2,8,0,12,0,102010,0
20151228,13.5,10.9,8.3,2,3.3,35,0,101690,1.2
20151229,13.9,11.5,9.4,5,3.3,35,0,101780,0.2
20151230,11.5,11.7,9.5,8,0,12,0,101070,7
20151231,9.9,9.5,7.5,3,4.7,42,0,101190,2.2
20160101,11.3,5.6,1.3,6,0,13,0,101690,2.8
20160102,9.7,6.8,2.2,8,0,13,0,99810,5.6
20160103,10.9,7.3,4.9,6,0,13,0,99180,7.2
20160104,10.1,8.3,5.7,4,3.2,36,0,98280,0.4
20160105,9.2,7.6,5.1,6,2.1,30,0,98470,0.4
20160106,10.8,7,4.8,7,0,13,0,99420,8.6
20160107,9.5,7.8,4.9,5,1.7,28,0,98890,1.4
20160108,10.9,5,0.5,4,2.1,31,0,99930,0.8
20160109,9.1,8.2,5.6,7,0,14,0,99040,11
20160110,7.2,7.2,5.2,4,2.9,36,0,98500,12.4
20160111,7.4,6,4.8,7,0.3,18,0,98290,0.2
20160112,7.1,5.2,3,4,1.3,27,0,99770,0.6
20160113,5.5,4.6,2,6,2.1,32,0,101310,3
20160114,5.9,3.8,2,4,1.1,26,0,100710,0.2
20160115,5.2,3.4,0.9,2,5.5,52,0,102020,0
20160116,4.5,1.8,-1.6,3,4.7,48,0,102880,3.6
20160117,5.4,1.7,-1.1,8,0,15,0,102550,0.2
20160118,5.3,3.2,0.9,6,0,15,0,101500,0
20160119,7,1.3,-2.7,3,5.5,54,0,101710,0
20160120,8,1.2,-4.5,0,6.7,61,0,102050,0
20160121,11.2,2.6,-2.9,5,1.7,33,0,102130,0.6
20160122,12.2,6.8,2.3,5,0.3,21,0,101760,2
20160123,15.3,8.2,4.2,5,0.2,20,0,102880,1
20160124,13.5,10.6,5.9,8,1.4,32,0,102630,0
20160125,12.8,11.6,9.6,3,2.4,40,0,102050,0
20160126,13.3,9,5.3,6,0,17,0,101650,3.8
20160127,11.5,11.3,9.3,8,0,18,0,100900,2.2
20160128,12.2,6.8,2,3,6,64,0,102310,0
20160129,8.1,7.6,3.1,8,0,18,0,101740,5.6
20160130,13.4,7.7,7.3,6,3.5,51,0,101000,0.4
20160131,14.3,8.6,3.9,8,0.1,22,0,100930,0.8
20160201,10.1,10.2,6.2,7,0.1,22,0,101500,0
20160202,9.7,9,8,4,5.3,65,0,101530,0.2
20160203,14.2,5.9,2.1,4,1.3,37,0,102210,0
20160204,11.5,8.8,3.3,6,1.1,35,0,102510,0.2
20160205,12.6,10.2,8.9,8,0,21,0,101840,1
20160206,10.5,10.9,9.2,8,0,21,0,99800,6.8
20160207,9.6,7.7,4.9,5,4.3,63,0,99200,14.4
20160208,8.2,7.8,6.1,7,1.3,40,0,98700,1.8
20160209,8.8,5.2,2.3,5,3.1,56,0,98870,1
20160210,9,6.1,3.4,5,0.9,37,0,99690,0
20160211,7,4,-1.1,3,7.5,88,0,100390,0.2
20160212,5.1,3.7,0.4,6,1.1,40,0,99580,0.2
20160213,6.6,3.7,2.3,7,0,24,0,98720,3.8
20160214,6.9,4.1,1.6,5,3.5,64,0,99700,0
20160215,7.8,3.5,0.1,2,6.7,88,0,102490,0
20160216,6.6,2.2,-3.3,1,8.3,100,0,103380,0
20160217,8.4,3.6,0.5,6,0,26,0,101700,9
20160218,10.5,5.8,3.3,4,5.5,83,0,101420,0.2
20160219,12.6,4.6,-1.3,4,5.7,86,0,101580,0.2
20160220,14.8,7.8,3,7,0.2,33,0,100930,2.2
20160221,9.8,12.4,10,8,0.2,33,0,101020,2
20160222,9.1,9,8.3,8,0.8,43,0,100930,0.2
20160223,8.3,5.6,2.1,4,5.7,91,0,101710,0
20160224,7,3.3,-1.7,2,7.2,104,0,101820,0
20160225,8.7,2.6,-1.8,4,4.1,80,0,101680,0
20160226,6.1,4.4,0.2,7,3.1,72,0,101030,0
20160227,8.3,4.5,2.9,7,0.8,47,0,101080,0
20160228,9.3,5.4,2.6,6,1.8,60,0,102110,0
20160229,13.1,4.9,0.5,3,7.2,111,0,102650,0.4
20160301,7.6,8.7,4.3,8,0.3,44,0,101140,6.4
20160302,9.2,5.6,3.6,6,2.4,76,0,99950,3.8
20160303,8.2,6.2,3.1,6,6.9,124,0,100330,2.2
20160304,6.7,4.8,1.4,3,8.3,138,0,99160,0
20160305,6.4,2.9,-0.9,4,0.1,42,0,100010,0.6
20160306,7.9,3.5,0.6,5,2.5,82,0,100580,0
20160307,9.4,4,0.1,5,6.7,129,0,100970,0
20160308,11,3.9,-1.6,6,0.1,44,0,101330,12.6
20160309,9.4,6.4,1.7,8,0.7,58,0,99650,8.6
20160310,11.4,7.4,5.3,7,0.1,45,0,101920,0.2
20160311,11.1,5.6,-0.3,1,6.9,137,0,102830,0
20160312,11.4,6.2,1.2,5,4.7,115,0,103090,0
20160313,11.7,7.2,3,3,7.3,144,0,103450,0
20160314,9,7.6,3.6,4,8.6,159,0,103280,0
20160315,10.2,5.5,2,5,1.1,70,0,103030,0
20160316,11.9,8.4,6.5,7,4.1,114,0,102960,0
20160317,7.6,6.8,1.8,0,10.2,180,0,103010,0
20160318,9,4.6,1.5,7,0,46,0,102700,0
20160319,10.9,6.7,4.4,8,0,46,0,102640,0
20160320,12.2,8,5,7,1.4,80,0,102510,0
20160321,13.9,9,5.7,7,0.8,70,0,102320,0
20160322,10.4,7.6,1.2,2,9.6,183,0,101810,0
20160323,11.4,8.3,6.2,8,0,49,0,101680,0
20160324,15.1,8.2,5,8,0,49,0,101330,8
20160325,13.9,11.2,7.4,4,9.6,189,0,101350,0
20160326,11.2,9.8,5.8,7,0,51,0,100450,4.6
20160327,12.9,8.4,5.5,6,4.7,136,0,99940,19.2
20160328,12.7,8.3,3.7,7,5.1,142,0,98850,1.4
20160329,12.9,8.6,4.4,4,5.7,151,0,100270,5.2
20160330,12.8,8.8,4.6,4,8.8,189,0,100820,0
20160331,13.1,8.6,4.5,4,6.6,165,0,101560,0
20160401,14.5,7,0.9,3,7.1,173,0,101910,0
20160402,15.5,11.2,8,6,7.6,180,0,101210,3.2
20160403,13.2,11.4,7.3,6,5,149,0,100520,0.6
20160404,15.5,11,8.8,7,3.2,125,0,100230,0.2
20160405,12.8,11.2,7,4,8.9,200,0,100740,0.4
20160406,11.9,9.1,5.4,4,4.7,149,0,100750,0.6
20160407,14.1,8.1,4.3,6,1.5,99,0,100930,6.6
20160408,11.6,9,4,6,2.9,124,0,101120,1.8
20160409,13.3,9,6.3,6,2.4,117,0,100340,0
20160410,14.3,7,0.7,3,9.4,214,0,100730,1.2
20160411,17.4,11.6,8.8,7,1,92,0,100580,3
20160412,18.6,12.2,7.1,5,7.6,195,0,100670,0
20160413,16.9,11.2,3.8,3,7.9,201,0,100830,0.4
20160414,13.4,12.4,7.8,6,5.3,167,0,100910,2.8
20160415,9.5,11.1,8.8,8,0.5,82,0,100070,16.4
20160416,12,7.1,4.7,6,1.4,104,0,100460,0.2
